"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Email Domain","hs_email_domain","string","A contact's email address domain","key-fields","false","","true","true","true","false","false","true","HubSpot","Inbounddb lists (6); Automation platform flow (2); Report (2); Dataset (1); Sales view (47); Mh score configuration (1)","95.21%","1/29/26 11:40 AM CST","HubSpot Calculation"
"LinkedIn URL","hs_linkedin_url","string","The URL of the contact's LinkedIn page.","key-fields","true","","false","false","false","false","false","true","HubSpot","Dataset (1); Sales view (15); Properties list card (1); Properties v3 card (3)","12.57%","1/29/26 2:23 PM CST","Data Enrichment"
"Record ID","hs_object_id","number","The unique ID for this record. This value is set automatically by HubSpot.","key-fields","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Report (29); Dataset (15); Sales view (18); Goal target (32); Properties v3 card (2)","100%","1/29/26 11:52 AM CST","Social"
"Contact owner","hubspot_owner_id","enumeration","The owner of a contact. This can be any HubSpot user or Salesforce integration user, and can be set manually or via Workflows.","key-fields","false","","false","true","false","true","false","true","HubSpot","Inbounddb lists (3); Automation platform flow (25); Object requirement (1); Email (47); Report (85); Dataset (6); Sales view (123); Dashboard (2); Properties v3 card (3)","46.86%","1/29/26 5:15 PM CST","Connected Inbox"
"Last Name","lastname","string","A contact's last name","key-fields","true","","false","true","false","false","false","true","HubSpot","Form (121); Calculated property (1); Inbounddb lists (2); Automation platform flow (4); Object requirement (1); Report (4); Integration (1); Data sync mapping (1); Dataset (7); Sales view (24); Properties v3 card (2)","94.52%","1/29/26 11:52 AM CST","Social"
"Valid Email","valid_email","enumeration","","key-fields","true","Yes (true); No (false)","false","false","false","false","false","false","Nay Luchetti","Report (1); Dataset (3); Properties v3 card (2); Mh score configuration (1)","12.03%","1/27/26 2:58 PM CST","CRM UI Bulk Action"
"Annual Operating Budget (Instant Forms Only)","annual_operating_budget__instant_forms_only_","enumeration","","lead_ads","true","Under $500K; $500K–$1M; $1M–$3M; $3M+; Not sure/Need to discuss","false","false","false","false","false","false","Nay Luchetti","Form (2); Automation platform flow (2); Sales view (3); Properties v3 card (1)","0.05%","10/27/25 5:38 PM CDT","Forms"
"Church Size (Instant Forms Only)","church_size__instant_forms_only_","enumeration","","lead_ads","true","0–199; 200–399; 400–1,099; 1,100+","false","false","false","false","false","false","Nay Luchetti","Form (2); Automation platform flow (2); Sales view (3); Properties v3 card (2)","0.05%","12/31/25 4:20 PM CST","Record Merge"
"Organization Type (Instant Forms Only)","organization_type__instant_forms_only_","enumeration","","lead_ads","true","Church (Mega Church); Nonprofit; Parachurch organization; Media Ministry; Podcast (Podcaster); Agency; Other","false","false","false","false","false","false","Nay Luchetti","Form (2); Automation platform flow (1)","0.09%","12/31/25 4:20 PM CST","Record Merge"
"Start date","start_date","string","A contact's start date. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","lead_ads","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Close Date","closedate","datetime","The date that a contact became a customer. This property is set automatically by HubSpot when a deal or opportunity is marked as closed-won. It can also be set manually or programmatically.","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","Calculated property (1); Report (3); Dataset (1); Sales view (19)","2.5%","12/31/25 4:21 PM CST","Record Merge"
"Date of last meeting booked in meetings tool","engagements_last_meeting_booked","datetime","The date of the last meeting that has been scheduled by a contact through the meetings tool. If multiple meetings have been scheduled, the date of the last chronological meeting in the timeline is shown.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (8); Report (1); Sales view (17); Properties v3 card (3)","1.66%","1/28/26 11:42 PM CST","HubSpot Calculation"
