"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Number of decision makers","hs_num_decision_makers","number","The number of contacts associated with this company with the role of decision maker.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","100%","1/29/26 4:04 PM CST","HubSpot Calculation"
"Likelihood to close","hs_predictivecontactscore_v2","number","The highest probability that a contact associated with this company will become a customer within the next 90 days. This score is based on standard contact properties and behavior.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Properties list card (1); Properties v3 card (3); Mh score configuration (1)","67.49%","1/29/26 1:43 PM CST","HubSpot Calculation"
"Shared teams","hs_shared_team_ids","enumeration","Additional teams whose users can access the Company based on their permissions. This can be set manually or through Workflows or APIs.","sales_qualification","false","","false","true","false","true","false","true","HubSpot","","0%","",""
"Shared users","hs_shared_user_ids","enumeration","Additional users that can access the Company based on their permissions. This can be set manually or through Workflows and APIs.","sales_qualification","false","","false","true","false","true","false","true","HubSpot","","0%","",""
"HubSpot Team","hubspot_team_id","enumeration","The team of the owner of the company.","sales_qualification","false","","true","true","false","true","false","true","HubSpot","Report (3); Dataset (1); Sales view (9); Properties list card (1)","24.31%","1/29/26 5:15 PM CST","CRM Setting"
"Key Account (Manual)","key_account","enumeration","","sales_qualification","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Sales view (6); Properties list card (1); Properties v3 card (1)","0.54%","1/26/26 1:24 PM CST","Record Merge"
"Marketing Budget for Ads","marketing_budget","enumeration","","sales_qualification","true","$0 - $50k; $50 - $100k ($50-$100k); $100k - $250k ($100k-$250); $250k - $500k; >$500k","false","false","false","false","false","false","Andrea Laurent","Form (1); Automation platform flow (1); Report (1); Sales view (5); Properties list card (1); Properties v3 card (3)","7.94%","1/29/26 9:32 AM CST","Record Merge"
"Need (AI)","need__ai_","string","BANT category - data from Avoma's AI","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","1.54%","1/29/26 4:18 PM CST","Integration"
"Next Steps (AI) - Account","next_steps__ai____account","string","","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Sales view (1); Properties v3 card (3)","3.27%","1/29/26 4:18 PM CST","Integration"
"Primary Challenge","primary_challenge","enumeration","","sales_qualification","true","Limited reach beyond the local congregation; Manual content distribution is taking too much time; Lack of audience insights and analytics; Difficulty monetizing digital content; Need better donor engagement tools; Want to reach a younger/global audience","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Report (1)","0.11%","1/26/26 11:10 AM CST","Record Merge"
"Referral Name","referral_name","string","","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Properties list card (1)","0%","",""
"Sales - Value Plays","sales___value_plays","enumeration","What value plays have I ran? ","sales_qualification","true","Standard Gift; Custom Gift; In-person visit; IG Share; Interview Carrot; 2nd In-person visit; Testimonial/Case Study; Translate Content; Audio Book Sample; Founder Meeting; Social Media Analysis; Send a Prayer; Send an Encouragement","false","false","false","false","false","false","Kyle Kuehn","Sales view (2)","0%","4/22/25 9:44 AM CDT","CRM UI"
"Sales Ranking (1-10)","sales_ranking__1_10_","number","How important, strategic, valuable, or close to closing is this company","sales_qualification","true","","false","false","false","false","false","false","Kyle Kuehn","Inbounddb lists (1); Sales view (2)","0.35%","1/28/26 9:25 AM CST","Record Merge"
"Segment (Manual Override)","segmentation","enumeration","The property where the team can enter manual segment adjustments when the AI data is inaccurate or needs tweaking.","sales_qualification","true","#1 Whale - Over $5 million (Whale); #2 Elephant - $3 million – $5 million (Elephant); #3 Deer - $1 million – $3 million (Deer); #4 Rabbit - $1 million – $500 thousand (Rabbit); #5 Mouse - Under $500 thousand (Mouse); Other [HIDDEN]; Whale/Elephant [HIDDEN]; Education (University) [HIDDEN]; Mission [HIDDEN]; Healthcare [HIDDEN]; Ads [HIDDEN]; unknown [HIDDEN]","false","false","false","false","false","false","Andrea Laurent","Inbounddb lists (1); Automation platform flow (5); Report (12); Sales view (19); Dependent conditional field (1); Properties list card (1); Properties v3 card (4); Controlling pipeline stage field (1)","8.88%","1/29/26 9:32 AM CST","Record Merge"
"Timing (AI)","timing__ai_","string","BANT category - data from Avoma's AI","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","1.52%","1/29/26 4:18 PM CST","Integration"
"Leader Name (from associated leader)","associated_leader_name","string","","sync_from_associations","false","","true","false","true","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (8); Report (10); Sales view (4); Properties v3 card (1)","0.54%","1/29/26 12:31 PM CST","HubSpot Calculation"
"Initial Engagement Date of First Contact (Sync from contacts)","initial_engagement_date_of_first_contact__sync_from_contacts_","datetime","","sync_from_associations","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (1); Sales view (1); Properties v3 card (1)","10.38%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Initial Engagement Type of First Contact (Sync)","initial_engagement_type_of_first_contact__sync_","enumeration","","sync_from_associations","false","Call (CALL); Conversation session (CONVERSATION_SESSION); Email (EMAIL); Meeting (MEETING_EVENT); Task (TASK)","true","false","true","false","false","false","Nay Luchetti","Dataset (1); Sales view (1); Properties v3 card (1)","10.38%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Target Account","hs_is_target_account","bool","The Target Account property identifies the companies that you are marketing and selling to as part of your account-based strategy.","targetaccountsinformation","false","True (true); False (false)","false","true","false","false","false","true","HubSpot","Inbounddb lists (1); Report (5); Sales view (2)","21.72%","1/28/26 9:25 AM CST","Record Merge"
